ID,lexiconId,DisplayText,ThemePackId,CategoryTag,Weight,EffectId,notes
1184,206037,挂羊头卖狗肉,2,6,1.0,0,
1185,206038,人往高处走水往低处流,2,6,1.0,0,
1186,206039,吃得苦中苦方为人上人,2,6,1.0,0,
1187,206040,打铁还需自身硬,2,6,1.0,0,
1188,206041,苍蝇不叮无缝的蛋,2,6,1.0,0,
1189,206042,好马不吃回头草,2,6,1.0,0,
1190,206043,兔子不吃窝边草,2,6,1.0,0,
1191,206044,王婆卖瓜自卖自夸,2,6,1.0,0,
1192,206045,身在福中不知福,2,6,1.0,0,
1193,206046,解铃还须系铃人,2,6,1.0,0,
1194,206047,一年之计在于春,2,6,1.0,0,
1195,206048,一日之计在于晨,2,6,1.0,0,
1196,206049,不听老人言吃亏在眼前,2,6,1.0,0,
1197,206050,耳听为虚眼见为实,2,6,1.0,0,
1198,206051,好借好还再借不难,2,6,1.0,0,
1199,206052,初生牛犊不怕虎,2,6,1.0,0,
1200,206053,这山望着那山高,2,6,1.0,0,
1201,206054,车到山前必有路,2,6,1.0,0,
1202,206055,船到桥头自然直,2,6,1.0,0,
1203,206056,眉头一皱计上心来,2,6,1.0,0,
1204,206057,打破砂锅问到底,2,6,1.0,0,
1205,206058,三百六十行行行出状元,2,6,1.0,0,
1206,206059,江山易改本性难移,2,6,1.0,0,
1207,206060,近朱者赤近墨者黑,2,6,1.0,0,
1208,206061,远水救不了近火,2,6,1.0,0,
1209,206062,良药苦口利于病忠言逆耳利于行,2,6,1.0,0,
1210,206063,寸金难买寸光阴,2,6,1.0,0,
1211,206064,少壮不努力老大徒伤悲,2,6,1.0,0,
1212,206065,前事不忘后事之师,2,6,1.0,0,
1213,206066,活到老学到老,2,6,1.0,0,
1214,206067,路见不平拔刀相助,2,6,1.0,0,
1215,206068,芝麻开花节节高,2,6,1.0,0,
1216,206069,磨刀不误砍柴工,2,6,1.0,0,
1217,206070,巧妇难为无米之炊,2,6,1.0,0,
1218,206071,姜还是老的辣,2,6,1.0,0,
1219,206072,丈二和尚摸不着头脑,2,6,1.0,0,
1220,206073,此地无银三百两,2,6,1.0,0,
1221,206074,浪子回头金不换,2,6,1.0,0,
1222,206075,养兵千日用兵一时,2,6,1.0,0,
1223,206076,麻雀虽小五脏俱全,2,6,1.0,0,
1224,206077,刀子嘴豆腐心,2,6,1.0,0,
1225,206078,换汤不换药,2,6,1.0,0,
1226,206079,说曹操曹操到,2,6,1.0,0,
1227,206080,摸着石头过河,2,6,1.0,0,
1228,206081,一招鲜吃遍天,2,6,1.0,0,
1229,206082,冰冻三尺非一日之寒,2,6,1.0,0,
1230,206083,千里送鹅毛礼轻情意重,2,6,1.0,0,
1231,206084,画虎画皮难画骨知人知面不知心,2,6,1.0,0,
1232,206085,人不可貌相海水不可斗量,2,6,1.0,0,
1233,206086,酒香不怕巷子深,2,6,1.0,0,
1234,206087,真金不怕火炼,2,6,1.0,0,
1235,207001,上善若水,2,7,1.0,0,
1236,207002,大器晚成,2,7,1.0,0,
1237,207003,大巧若拙,2,7,1.0,0,
1238,207004,大智若愚,2,7,1.0,0,
1239,207005,知足常乐,2,7,1.0,0,
1240,207006,功成不居,2,7,1.0,0,
1241,207007,和光同尘,2,7,1.0,0,
1242,207008,宠辱不惊,2,7,1.0,0,
1243,207009,慎终如始,2,7,1.0,0,
1244,207010,轻诺寡信,2,7,1.0,0,
1245,207011,信言不美,2,7,1.0,0,
1246,207012,千里之行,2,7,1.0,0,
1247,207013,始于足下,2,7,1.0,0,
1248,207014,九层之台,2,7,1.0,0,
1249,207015,起于累土,2,7,1.0,0,
1250,207016,福祸相倚,2,7,1.0,0,
1251,207017,知足不辱,2,7,1.0,0,
1252,207018,知止不殆,2,7,1.0,0,
1253,207019,大音希声,2,7,1.0,0,
1254,207020,大象无形,2,7,1.0,0,
1255,207021,道法自然,2,7,1.0,0,
1256,207022,无为而治,2,7,1.0,0,
1257,207023,天生我才,2,7,1.0,0,
1258,207024,青出于蓝,2,7,1.0,0,
1259,207025,锲而不舍,2,7,1.0,0,
1260,207026,积善成德,2,7,1.0,0,
1261,207027,滴水穿石,2,7,1.0,0,
1262,207028,金石可镂,2,7,1.0,0,
1263,207029,积土成山,2,7,1.0,0,
1264,207030,积水成渊,2,7,1.0,0,
1265,207031,不积跬步,2,7,1.0,0,
1266,207032,无以至千里,2,7,1.0,0,
1267,207033,不积小流,2,7,1.0,0,
1268,207034,无以成江海,2,7,1.0,0,
1269,207035,君子不器,2,7,1.0,0,
1270,207036,和而不同,2,7,1.0,0,
1271,207037,周而不比,2,7,1.0,0,
1272,207038,泰而不骄,2,7,1.0,0,
1273,207039,成人之美,2,7,1.0,0,
1274,207040,己所不欲,2,7,1.0,0,
1275,207041,勿施于人,2,7,1.0,0,
1276,207042,刚毅木讷,2,7,1.0,0,
1277,207043,杀身成仁,2,7,1.0,0,
1278,207044,舍生取义,2,7,1.0,0,
1279,207045,浩然之气,2,7,1.0,0,
1280,207046,出类拔萃,2,7,1.0,0,
1281,207047,兼善天下,2,7,1.0,0,
1282,207048,独善其身,2,7,1.0,0,
1283,207049,生于忧患,2,7,1.0,0,
1284,207050,死于安乐,2,7,1.0,0,
1285,207051,得道多助,2,7,1.0,0,
1286,207052,失道寡助,2,7,1.0,0,
1287,207053,天时地利,2,7,1.0,0,
1288,207054,人和为贵,2,7,1.0,0,
1289,207055,知人者智自知者明,2,7,1.0,0,
1290,207056,祸兮福之所倚福兮祸之所伏,2,7,1.0,0,
1291,207057,合抱之木生于毫末,2,7,1.0,0,
1292,207058,千里之行始于足下,2,7,1.0,0,
1293,207059,天网恢恢疏而不漏,2,7,1.0,0,
1294,207060,信言不美美言不信,2,7,1.0,0,
1295,207061,善者不辩辩者不善,2,7,1.0,0,
1296,207062,知者不博博者不知,2,7,1.0,0,
1297,207063,千里之堤溃于蚁穴,2,7,1.0,0,
1298,207064,十年树木百年树人,2,7,1.0,0,
1299,207065,学不可以已,2,7,1.0,0,
1300,207066,君子博学而日参省乎己,2,7,1.0,0,
1301,207067,不登高山不知天之高也,2,7,1.0,0,
1302,207068,不临深溪不知地之厚也,2,7,1.0,0,
1303,207069,三人行必有我师焉,2,7,1.0,0,
1304,207070,学而不思则罔思而不学则殆,2,7,1.0,0,
1305,207071,知之为知之不知为不知是知也,2,7,1.0,0,
1306,207072,朝闻道夕死可矣,2,7,1.0,0,
1307,207073,君子坦荡荡小人长戚戚,2,7,1.0,0,
1308,207074,岁寒然后知松柏之后凋也,2,7,1.0,0,
1309,207075,吾日三省吾身,2,7,1.0,0,
1310,207076,三思而后行,2,7,1.0,0,
1311,207077,不在其位不谋其政,2,7,1.0,0,
1312,207078,道不同不相为谋,2,7,1.0,0,
1313,207079,小不忍则乱大谋,2,7,1.0,0,
1314,207080,工欲善其事必先利其器,2,7,1.0,0,
1315,207081,君子求诸己小人求诸人,2,7,1.0,0,
1316,207082,穷则独善其身达则兼济天下,2,7,1.0,0,
1317,207083,富贵不能淫贫贱不能移威武不能屈,2,7,1.0,0,
1318,207084,天将降大任于是人也必先苦其心志,2,7,1.0,0,
1319,207085,青出于蓝而胜于蓝,2,7,1.0,0,
1320,207086,水能载舟亦能覆舟,2,7,1.0,0,
